"","Bank rate","Target rate","BAR 1-month","BAR 2-month","BAR 3-month","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years"
"2018-02-14",0.0242693104253106,0.0268827583633493,0.0242681195045192,0.0402321329241532,0.0303147882574576,0.0299147803422217,0.0258592684288846,0.0810976308774175,0.0363615292224745,0.0314520900864376,0.095818927403385,0.044372962678852,0.0657203239861365,0.0917364799737612,0.103833681275684,0.0256545320974521,0.0306046734735758,0.0710530579441404,0.0914758542887466,0.0290770984460401
"2018-02-15",0.0324163693727624,0.0237687053407085,0.0265065049179357,0.0372026010473237,0.0291894403774992,0.0336792323844485,0.0235988294471607,0.0833313442657972,0.0297028595958177,0.0275556134705897,0.0983240607053908,0.0347548393748416,0.065030950894064,0.0950814141859048,0.10782342734147,0.0241124186802499,0.0273741312193214,0.0789892280349206,0.0937092516518771,0.027848777691917
"2018-02-16",0.0332528252904039,0.0307693274406779,0.0198278168339156,0.0310995405147782,0.0247156196044291,0.0454493771228427,0.0200845987681436,0.0691391047282955,0.0251049031649112,0.0240241228886027,0.100640557105304,0.0441656374079517,0.0656708511795717,0.0997411857068187,0.110137797660547,0.0224020061721608,0.0275594653388732,0.0809760291950175,0.101879895180696,0.0233593386960596
"2018-02-17",0.0366185748861483,0.0309402874762015,0.0170021247621195,0.0283409371068271,0.0233238956889621,0.0407015884725794,0.0204347648688151,0.0670452017781424,0.0211442801071744,0.0224813446977447,0.10259278343437,0.0301251904550861,0.0814443723292948,0.105687359421826,0.115220136254533,0.021475130543522,0.0232061239984801,0.0886035631888629,0.0986180954411165,0.0249942450881941
"2018-02-18",0.0328543376344123,0.0339521668363884,0.0210942079035661,0.0239884483573962,0.0196844678070506,0.0440424762243685,0.0175582283732448,0.0595585121464097,0.0189825895991603,0.0196943091533995,0.119028141253214,0.0261215603964065,0.0676263916759803,0.105221032594836,0.12428792148852,0.0203977452037336,0.0215912901583413,0.0905091699891893,0.110184831251388,0.023622171952994
"2018-02-19",0.0342709261834779,0.0322522594189026,0.0214095524548093,0.0249908084358414,0.0189252195990679,0.0422217241697143,0.0171182775425959,0.0735382072956733,0.0191547614431807,0.0192270573377998,0.112698560899331,0.0292581584878255,0.0704154546055776,0.105697742567911,0.124203686549724,0.0194747685233017,0.0190629975679836,0.0877992813004396,0.105978152745954,0.0223024028708886
"2018-02-20",0.0345341231257274,0.0504304159758653,0.013762002947226,0.0220151302180956,0.0181446466320226,0.0410728351171913,0.0154304161511198,0.0538780553299118,0.0161560308685274,0.0167565741446559,0.116656141646559,0.0273612414001087,0.079538843215176,0.109880064589257,0.129650898724182,0.018858221751653,0.018334248000322,0.0849282027903152,0.111790556682595,0.0208213506894886
"2018-02-21",0.0264672548598451,0.0274130546504927,0.0123398492708117,0.0189784876803613,0.0179004555512004,0.0416367024120173,0.0139679408705674,0.0455500573881205,0.0148703070129474,0.0149860913893772,0.122063973309262,0.034762043402696,0.0926624755500773,0.112112259607355,0.12846790966215,0.0205609778995402,0.0218591106791546,0.0980863819439659,0.11076698711001,0.0245476797500487
"2018-02-22",0.0312797397425217,0.0348302125287984,0.0133437791851859,0.0188013039716136,0.0171690473616384,0.0359229652397204,0.0120041720502181,0.0652761149679515,0.014037267828735,0.0138844638162625,0.118110809213603,0.0253389926332544,0.0882516210820848,0.116363181213044,0.135562493882112,0.02083373577645,0.019119801417714,0.0823363565025564,0.11340167898781,0.0241322625987266
"2018-02-23",0.0282905245055453,0.0284694645563565,0.00979605887519281,0.0138117441388052,0.0147720640678228,0.0424977045507799,0.00968947537152591,0.0420107957337732,0.0117459707707407,0.0118904407431655,0.131079579198768,0.0268306903805653,0.0977552895284567,0.110339990932988,0.145952128942654,0.0217725638470092,0.0191251841172571,0.0869849878191665,0.121612349729383,0.0255729921900441
"2018-02-24",0.0247661169432947,0.0268936784431617,0.0102030193605148,0.0145418825275967,0.0144688372856862,0.0541918974900655,0.00863063473314262,0.0436492837267791,0.0103112561838471,0.00927795083915814,0.134205849408641,0.0223740561842983,0.0887970681694065,0.110589332509418,0.150241351319104,0.0250151893140013,0.0184207355848476,0.0834684886558803,0.122254858459264,0.0276985128618921
"2018-02-25",0.0238399665579217,0.0265216495813829,0.0111792185314064,0.0127074379965654,0.0130164038951673,0.037840496636607,0.00942652149950176,0.0512056997282787,0.0105719523736296,0.00890224410695778,0.135020147146484,0.0241162768754041,0.0828103289011251,0.103159451263658,0.149889950736502,0.0263801434163426,0.0210970139656122,0.0966468669796164,0.127294529369881,0.028373700437955
"2018-02-26",0.0216495394317073,0.0230668422663017,0.0100321283781681,0.0119042859452488,0.0136300452479401,0.0325783553858476,0.0104152099805744,0.0456223092947482,0.0108343095999244,0.00879008801106591,0.141757100190636,0.0277745100549922,0.0854484777739231,0.103655327593412,0.145153257269092,0.0321543806738375,0.0227883589270445,0.0928860703340263,0.126541058319356,0.0333183453221538
"2018-02-27",0.0199549987142944,0.0218934830460841,0.0104007186386535,0.0114579296153524,0.0134766949903146,0.0286574549973453,0.00955768258651197,0.0382882423633889,0.0120441218155129,0.0104361299995569,0.136493645982488,0.0376567955948492,0.0909011803788528,0.0933238295739865,0.143434039858676,0.0309817874966322,0.0287268622299364,0.0952833244208122,0.128134485805419,0.0388965918913319
"2018-02-28",0.0181162988425658,0.0168965144048357,0.0102040895611398,0.0131947880162012,0.0138693357623344,0.0286003161403732,0.00988194765827289,0.0305270944799954,0.0124616960614675,0.0120414769151039,0.136710748098114,0.0361150823233209,0.0808676061814368,0.093471540021931,0.144299647767986,0.0355529292124774,0.035813882854156,0.0982972246992379,0.129846671567319,0.0432311094317304
"2018-03-01",0.0137488065881292,0.0146095760820236,0.00923767678398938,0.0118196717449877,0.013723160662216,0.0178790565237635,0.0105107430748659,0.0194456548354113,0.0135296529817614,0.0117375763974734,0.140695483583832,0.038659438655575,0.0882674934870534,0.09620205772442,0.148413695100186,0.0385944914993918,0.0494262236979238,0.0756788481938309,0.139913150163154,0.0479075422200119
"2018-03-02",0.0126214298312204,0.0119059560724126,0.0102344952888425,0.0112744732474811,0.0129642368230652,0.0144679318293354,0.0116275625010227,0.017664214005732,0.0141673187562406,0.0128470708000407,0.137480316852581,0.0408741619224148,0.0879767259406038,0.0921951552311713,0.146881183121601,0.0421532827306146,0.0470971943863827,0.0762116288599861,0.147220380447968,0.0521352813512832
"2018-03-03",0.0124360573032515,0.0110793995700538,0.0106965945321007,0.0121942744371464,0.0141708739320439,0.0125492277867945,0.0139258640937948,0.0165336912456782,0.0164764213293238,0.0159327291739341,0.136380150971546,0.0421559020974815,0.0843786830222406,0.0942474252398448,0.145492756738654,0.0462769992855373,0.0421540105151539,0.0756216032759652,0.14318382051001,0.0541135149394449
"2018-03-04",0.00972270650611945,0.00902947756987898,0.0113789672317996,0.0139867763347569,0.0146956806977872,0.0100945837247222,0.013325518154142,0.0178747611977074,0.0160883273039497,0.0173265927082375,0.139822334129134,0.0385040707832527,0.0838418521136391,0.0915071674055225,0.148024573699187,0.0456737693377928,0.0412522613426399,0.0823263800370888,0.13902986289233,0.0564943368303123
"2018-03-05",0.00630589027780761,0.00665908627838259,0.0126616709083544,0.0163686255889444,0.0166477550825161,0.00934171836883133,0.01419321102292,0.0122527295687203,0.0169233742087027,0.0193270406449759,0.141323644295817,0.0446496107212519,0.0797462302999777,0.0920684295480396,0.141429857733722,0.0489816528537905,0.0426584997371335,0.078976994180681,0.141177472246491,0.05830650643294
"2018-03-06",0.00597499297814375,0.00509935684680751,0.0145505788360908,0.0187096846864624,0.0192249123368543,0.00776965315627633,0.0163520867010901,0.00918076232657484,0.0196537291127859,0.0236563831920183,0.137312151996994,0.043671331465464,0.0760468631969281,0.0893527231378561,0.140253830296869,0.049999555869108,0.0452437257738253,0.0716062255363552,0.146685786953849,0.0596556655996473
"2018-03-07",0.00588330181827254,0.00430983687728998,0.0193156822513469,0.0252209313671471,0.0245535719778411,0.00692762728259807,0.0192461695021292,0.00850904375288443,0.0236642727666105,0.0309803619872452,0.137414093356108,0.0468891995647704,0.0775650785193763,0.085428200162448,0.129615537330213,0.0521888770382673,0.0453583496974282,0.0536096288793299,0.137379205024402,0.0659410308442921
"2018-03-08",0.00374409373655327,0.00349421318504189,0.0194037287786668,0.0300075491988982,0.0283363312258503,0.00654450655364424,0.0221078658196234,0.0104297433857716,0.0223215256985747,0.030644943783641,0.130586547712422,0.0503264015701888,0.0739922338810509,0.0855129046052284,0.12982150798487,0.0564320768684871,0.040606524329738,0.0590418111082947,0.130530584612188,0.0661149059612666
"2018-03-09",0.00499680668381167,0.00504202908752743,0.0225639072646809,0.0429704025117576,0.0423227465437183,0.00964558704384815,0.0273837381515787,0.015463734856695,0.0287795926016691,0.045382617781962,0.123214101101522,0.0468678838529478,0.0661085035048527,0.0876784484375856,0.122830020339856,0.0456420520554165,0.0366215351763666,0.0410863755922054,0.118844293268469,0.0665556241435296
"2018-03-10",0.00475371368604511,0.00508515855450633,0.0226003109784835,0.0542426991183921,0.0522538673668176,0.0107196703301209,0.0286494652274315,0.022632523154655,0.036134397980666,0.0549768707769525,0.113321462704143,0.0425191048417725,0.0584741089775793,0.0819501636360337,0.105973116185577,0.0411692264213303,0.0332410021335687,0.0432319554680432,0.122375371825394,0.0656958106324877
"2018-03-11",0.00455795709666605,0.0056666558621412,0.024439307503359,0.0658714739775708,0.0614109109790666,0.0115133467131366,0.0311329697381903,0.0216655822804567,0.0463999904824961,0.0623333897987755,0.104317954160421,0.0424059570682191,0.0521789621867401,0.0903888087811494,0.0946802305109401,0.0415280447816757,0.032908163428412,0.0402578269716308,0.107762542220325,0.0585799254586281
"2018-03-12",0.00449781867348466,0.00423437389609212,0.028717051142608,0.0815026768393387,0.0735765996616074,0.0126669090226868,0.0279794852741576,0.024522227742273,0.0477921488124934,0.0749210863363321,0.09195007847879,0.0417587408098184,0.0472839786748647,0.0911712775684388,0.083617351973722,0.0336749693062478,0.036576427426457,0.0433405983477732,0.0986604988629129,0.0515557011499017
"2018-03-13",0.00431026914297658,0.00557220819513704,0.0322460033798694,0.0808515610193244,0.078849083416737,0.0125523076068146,0.0356129158689622,0.0300261429162659,0.047360956787787,0.0794533275049028,0.0879691053984729,0.0404347499573055,0.0467042877333687,0.0950764360852703,0.0864268862089352,0.0337357160293959,0.030269152170561,0.0356088899420505,0.0891059252328161,0.0478340754030468
"2018-03-14",0.00516039368916191,0.00474537418294271,0.0256592123811245,0.0890271670768515,0.085805264633259,0.0130630734137147,0.0302212144931017,0.0281880168163792,0.0467878990508081,0.0813424663770421,0.083578712635707,0.0383009234165008,0.0442401795684837,0.100535952743658,0.0840075736672853,0.0336205545398801,0.0311270246085717,0.0381823190364149,0.0901648064052883,0.0462418712638243
"2018-03-15",0.0064064257472102,0.00468645839465972,0.0357495722040051,0.0906691723067781,0.0807343326902996,0.0123028118975623,0.0261963602882785,0.0391809782313148,0.0444122119927046,0.0933063269716144,0.0836134037782073,0.0369231954526865,0.0411503029895309,0.0968690955983615,0.0871610659082726,0.0274692921805296,0.0311572329620854,0.0334954697484521,0.0857853802469571,0.0427309104104898
"2018-03-16",0.00379548322055567,0.00355479782971335,0.0284738568222883,0.0881394196154638,0.0768397977994393,0.0112482851837123,0.0230993026400633,0.0369353230779056,0.0435660175171395,0.0945317996170643,0.0825658106772196,0.0396676934408311,0.0522551080153864,0.0952361744889524,0.0876243925458733,0.0261741777196235,0.0283168769048615,0.0497861868716492,0.0900278782256574,0.0381616177866003
