"","Bank rate","Target rate","BAR 1-month","BAR 2-month","BAR 3-month","TrB1-month","TrB1-year","TrB2-month","TrB3-month","TrB6-month","GCBBY 10 year","GCBBY 2 year","GCBBY 3 year","GCBBY 5 year","GCBBY 7 year","GCBBY long term","GCMB 1 to 3 years","GCMB 3 to 5 years","GCMB 5 to 10 years","GCMB over 10 years"
"2018-08-31",0.00166059804917793,0.00140702134941543,0.00813212141056467,0.0241130996382935,0.0371533596742677,0.0239837654624353,0.0886826774821296,0.0569255312485968,0.0478904275617083,0.0840129985420927,0.0552277178000558,0.0862111621546964,0.0717648630720642,0.0606698924827815,0.0649727016767573,0.0321767417711372,0.0957813432283185,0.0610923963466778,0.0653349461627484,0.032806634886081
"2018-09-01",0.00185660914401615,0.00173051760094387,0.0086007250866663,0.0281641225324709,0.0430869284715972,0.0262583201209852,0.0860678879331084,0.0583702339031552,0.0569695616882398,0.0817451671600649,0.0531551998568962,0.0827135449757959,0.0651178501888209,0.0592934896955726,0.0563179603239904,0.0341262144474165,0.0934818003169815,0.0608094951268122,0.0639760739098359,0.0381582975166299
"2018-09-02",0.00181085829691357,0.00161236885073142,0.00976363117316248,0.0342925582593902,0.0504803481672708,0.0264375948603456,0.0773435275117204,0.0552150632394571,0.0578084600797364,0.0807698808309101,0.053678622117594,0.0789381492518595,0.06468472056161,0.0596616295168964,0.0577239953022355,0.034873566938285,0.091132436367794,0.0604457561289021,0.067576216354447,0.0357506161907385
"2018-09-03",0.00193164099926932,0.00156754186462518,0.00954912712026776,0.0321841111976065,0.047246818028663,0.0302335921333595,0.0750250344437709,0.0570962914670883,0.0574321337625128,0.0769736053642469,0.0557266588034629,0.0802469000092035,0.0631003529236902,0.0592631803215441,0.0558067415551563,0.0372810956398489,0.0910684597319123,0.0593495158645791,0.0682218534515497,0.0406953453176427
"2018-09-04",0.00187154645304225,0.00251795683329762,0.0098749823238038,0.0330989270551067,0.0489415765059025,0.0291257261292324,0.0769247922309239,0.0559459985038991,0.0652240530122055,0.0810928599202532,0.0587032163981936,0.0741531223073768,0.0559170317727103,0.0579901083740726,0.0556968254087173,0.040242701045961,0.0861845066374098,0.0574324081428629,0.0674302778170388,0.0416313831279897
"2018-09-05",0.0028112650159188,0.00261908341623897,0.0108709552259306,0.0368623480800623,0.0498651386434866,0.0288893976822455,0.0706535251755255,0.0542376817906156,0.0580664829989505,0.0818359230853381,0.0593580231967046,0.0674176665174137,0.0514534741933906,0.0588490437451348,0.0658887012021601,0.043296639569019,0.0826947612928527,0.0571773500338164,0.0701260341948192,0.0470265049403763
"2018-09-06",0.00280613842688372,0.00258765743608589,0.0107517528446069,0.0403388945095548,0.0595645497443431,0.0333530764484389,0.0669297997529335,0.0505585713234955,0.0682229469864661,0.0811805885450662,0.0612698450621567,0.0602000124637528,0.0511740274836145,0.0551431641259011,0.0594484627331914,0.0445935187929579,0.0768677772336449,0.0564501897161406,0.0697841082631529,0.0487749181076123
"2018-09-07",0.00394904197645753,0.00261594575549408,0.0111814756964303,0.0386839961019565,0.0549607344320022,0.0294575833241741,0.0683894050015454,0.0487398227721785,0.0694459116021835,0.0750611637106348,0.0640130606713792,0.057786448337926,0.0447309147241231,0.0575327117037593,0.0647600873480872,0.0498207222025531,0.0772490182730792,0.0566434178845307,0.0721790710629538,0.0527994674185514
"2018-09-08",0.00242893948783293,0.00243053273527549,0.0126678406241782,0.0471741266247982,0.0557024963932155,0.0304985893133781,0.0626924095888493,0.0479113985276274,0.0644511401842305,0.0797267446524554,0.0649892746000258,0.0545296024360689,0.0447571561382843,0.0573114016577069,0.0655739555297549,0.0513076131011249,0.0702453787820843,0.0553120096962772,0.0721842235115155,0.0581051664153166
"2018-09-09",0.00299077851189447,0.0028275143049745,0.0148862241470062,0.0446640476182357,0.0624551748687166,0.0323307843045008,0.0607726580470131,0.0425425683628891,0.0623227489185928,0.0729645067604322,0.0709662112826506,0.0530792289872912,0.0379558727806978,0.0562407484906791,0.0699386528697368,0.0552670283348237,0.066699969854549,0.0570402852999807,0.0742880626264483,0.0597669336288873
"2018-09-10",0.0030071042064103,0.00269367745159433,0.0172075721277101,0.0459489914233956,0.0638463505617871,0.0323286751096127,0.0596275681869463,0.0456001160130402,0.0660616926666485,0.0745729194465091,0.068559231982961,0.0530843688628863,0.038888615714827,0.0603920722673297,0.0620941618716532,0.0543637297698921,0.0648109775010842,0.0556041799246253,0.072600814308721,0.058707180602366
"2018-09-11",0.00280339364531295,0.00320014076861197,0.017349322476434,0.0520778793093194,0.0672350733478341,0.0347167014646266,0.0595704195877381,0.0477897718461019,0.0716267905187028,0.0757664264766691,0.0679810764014026,0.049247371614212,0.0355503393761546,0.0509557540336031,0.0618636844921572,0.0552104273050843,0.0667464516973134,0.0540491994241612,0.0685947950860379,0.0576649811285227
"2018-09-12",0.00380018658292224,0.00258258908729792,0.0175582142859111,0.051887611900034,0.073779484923289,0.0372563563182222,0.0594064298335766,0.0423410640453169,0.0738205627367925,0.0847947567888264,0.0635712721829133,0.0453444533869643,0.0387685055899997,0.0490539229099044,0.0607641586702719,0.0516734671942809,0.0658144464072631,0.0520116598466529,0.0668740196717129,0.058896837637848
"2018-09-13",0.00356610410933998,0.00443173444240894,0.0164097003704658,0.050905407686331,0.0724187288222764,0.0364543621142339,0.0561544636626869,0.0471758178581878,0.0709286286772545,0.0831264121104742,0.0666316005916868,0.0444361999221377,0.0292885906911902,0.0502428305026894,0.0627633772898336,0.0576364516783314,0.0645245823538304,0.0526117526052359,0.0712238689410138,0.0590693855703915
"2018-09-14",0.00308596903690138,0.00303007400388673,0.0164383049316294,0.0500773298227628,0.0696278631047778,0.0408317578026296,0.05110151863838,0.0480501544828811,0.0698105054989264,0.0826636113003135,0.0721897070349178,0.0411400631754602,0.0288247968888438,0.0522465120030931,0.0621562346538947,0.0601811384247162,0.0569864454113249,0.0546894734204962,0.0744851823287844,0.0623833580353798
"2018-09-15",0.00376345300838787,0.00289128341887035,0.0147304502609449,0.0498374730468633,0.0693392171738659,0.041314968266905,0.0506047985228958,0.0518315468496767,0.0702216683425875,0.0809367734940464,0.0714293153346816,0.0379112251191325,0.0260984847492486,0.0529162263248665,0.0737405542184673,0.060466148228033,0.0527506373914699,0.0538563153975545,0.0717060374358716,0.0636534234156308
