"","Tick_2001-01-31_To_2018-01-26","Membership_2001-01-31_To_2018-01-26"
"622","TXG.F",18
"623","KCG1.F",18
"624","SLW.F",18
"625","EI4.F",18
"626","F2P.F",18
"627","TI2.F",18
"628","OCI1.F",18
"629","GI6A.F",18
"630","PYCP.F",18
"631","VVD.F",18
"632","4FK.F",18
"633","3MU.F",18
"634","FU7.F",18
"635","WF8B.F",18
"636","V9G1.F",18
"637","AY1.F",18
"638","3GD.F",18
"639","RRTL.F",18
"640","4PO.F",18
"641","ENI1.F",18
"642","G5N.F",18
"643","MGYB.F",18
"644","1N31.F",18
"645","2EX.F",18
"646","THEP.PA",18
"647","XCIA.F",18
"648","NQG.F",18
"649","DR6.F",18
"650","RIHN.F",18
"651","GFIN.F",18
"652","MEL.F",18
"653","AU7A.F",18
"654","2DJ.F",18
"655","MSRB.F",18
"656","WIS.F",18
"657","OUE1.F",18
"658","8GM.F",19
"659","XSZ.F",19
"660","SHF.F",19
"661","O2D.F",19
"662","MSI.F",19
"663","C0Q.F",19
"664","OVXA.F",19
"665","MVL.F",19
"666","QHH.F",19
"667","AUZ.F",19
"668","MMO.F",19
"669","SAVE.PA",19
"670","MFU.F",19
"671","DDL.F",19
"672","9MI.F",19
"673","TOMA.F",19
"674","NTT.F",19
"675","ENGI.PA",20
"676","CNP.F",20
"677","PFYA.F",20
"678","WXA.F",20
"679","DYT.F",20
"680","SHRQ.F",20
"681","EMR.F",20
"682","ACOG.F",20
"683","NSZ.F",20
"684","IVY.F",20
"685","QB3.F",20
"686","TR1.F",20
"687","W6J.F",21
"688","3IT.F",21
"689","MM3.F",21
"690","GI0A.F",21
"691","NHF.F",21
"692","IPO.F",21
"693","3WI.F",21
"694","AFW.F",22
"695","C6O.F",22
"696","ACI.F",22
"697","H2V.F",22
"698","ING.PA",22
"699","A1B.F",22
"700","B3K.F",22
"701","SDRC.F",22
"702","CS3.F",22
"703","LGI.F",22
"704","SKWA.F",22
"705","BNP.PA",23
"706","GLE.PA",23
"707","GSH.F",23
"708","AVFA.F",23
"709","FREA.F",23
"710","ATO.F",23
"711","4DH.F",23
"712","P1I.F",23
"713","TOB.F",23
"714","HBC1.F",23
"715","36P.F",23
"716","TAP1.F",23
"717","BNP.F",23
"718","DPA.F",23
"719","BCY.F",23
"720","DTM.F",23
"721","9AO.F",23
"722","VV2.F",23
"723","A7A.F",23
"724","RXL.PA",23
"725","PEH.F",24
"726","ISM.F",24
"727","EV4.F",24
"728","BGR.F",24
"729","B5Z.F",24
"730","CL2.F",24
"731","FT7.F",24
"732","RSL2.F",24
"733","OCT.F",25
"734","C3E.F",25
"735","CSR.F",25
"736","JP1.F",25
"737","IDI.F",25
"738","VTM.F",26
"739","D4M1.F",26
"740","KFY.F",26
"741","T2L.F",27
"742","CS4.F",27
"743","3K1.F",27
"744","SF7.F",28
"745","ZA0.F",28
"746","T8A.F",28
"747","AQY.F",28
